trial_index,arm_name,trial_status,generation_method,rho_max,count_DGX-B300_0,count_DGX-B300_1,count_DGX-B300_2,count_DGX-B300_3,count_DGX-B300_4,count_DGX-B300_5,count_DGX-B300_6,count_DGX-B300_7,count_DGX-B300_8,count_DGX-B300_9,count_DGX-B300_10,count_DGX-B300_11,count_DGX-B300_12,count_DGX-B300_13,count_DGX-B300_14,count_DGX-B300_15,count_H200_0,count_H200_1,count_H200_2,count_H200_3,count_H200_4,count_H200_5,count_H200_6,count_H200_7,count_H200_8,count_H200_9,count_H200_10,count_H200_11,count_H200_12,count_H200_13,count_H200_14,count_H200_15
6,6_1,RUNNING,BoTorch,0.047827411259440664,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,127,0,0
6,6_2,RUNNING,BoTorch,0.03706282126033577,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,85,119,0,52,0,0,0,0,0,0,0,0,0,0,0,0
6,6_3,RUNNING,BoTorch,0.03104460996475476,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,99,65,0,86,0,0,0,0,0,0,0,0,5,0,0,0
7,7_0,RUNNING,BoTorch,0.03601578757164458,124,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7_1,RUNNING,BoTorch,10.000097608751933,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,161,10,86,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7_2,RUNNING,BoTorch,0.0345073715176847,120,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7_3,RUNNING,BoTorch,0.023216880817377734,0,31,0,0,0,40,57,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8_0,RUNNING,BoTorch,9.999984188171721,80,0,22,8,0,10,9,0,0,0,0,0,0,0,0,0,0,113,0,143,0,0,0,0,0,0,0,0,0,0,0,0
8,8_1,RUNNING,BoTorch,10.000067221209843,71,26,0,32,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
8,8_2,RUNNING,BoTorch,0.03676820113619339,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,31,0,0,0,0,0,0,0,73,0,0,0,0
8,8_3,RUNNING,BoTorch,0.01431882475432378,83,10,0,8,0,26,0,0,0,0,0,0,0,0,0,0,0,195,0,56,5,0,0,0,0,0,0,0,0,0,0,0
9,9_0,RUNNING,BoTorch,10.000109032901449,74,9,10,0,0,36,0,0,0,0,0,0,0,0,0,0,118,71,0,48,19,0,0,0,0,0,0,0,0,0,0,0
9,9_1,RUNNING,BoTorch,9.999947533210273,0,21,0,0,90,17,0,0,0,0,0,0,0,0,0,0,0,76,0,0,108,0,0,0,0,0,0,0,0,0,0,73
9,9_2,RUNNING,BoTorch,0.020789454540859093,85,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,92,0,0,87,23,0,0,0,0,0,0,0,0,0,0,54
9,9_3,RUNNING,BoTorch,0.03821083414087399,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,12,21,0,0,0,0,0,0,0,0,0,0,0
10,10_0,RUNNING,BoTorch,10.000071379229052,67,26,4,5,0,22,0,0,0,5,0,0,0,0,0,0,120,83,0,53,0,0,0,0,0,0,0,0,0,0,0,0
10,10_1,RUNNING,BoTorch,0.017435501970860315,0,69,0,5,0,9,0,0,0,45,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0
10,10_2,RUNNING,BoTorch,0.02006575500110852,0,114,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,210,0,0,0
10,10_3,RUNNING,BoTorch,0.037302925855007,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,155,0,0,0,0,0,0,20,0,0,0,0,0
11,11_0,RUNNING,BoTorch,10.00007369081525,70,7,0,6,0,27,0,0,0,6,4,0,0,10,0,0,138,93,0,25,0,0,0,0,0,0,0,0,0,0,0,0
11,11_1,RUNNING,BoTorch,9.999953052188868,0,0,0,5,0,0,73,0,0,31,0,0,0,20,0,0,202,52,0,3,0,0,0,0,0,0,0,0,0,0,0,0
11,11_2,RUNNING,BoTorch,9.999985702105986,56,0,0,24,0,23,0,0,0,0,0,0,0,26,0,0,116,50,0,55,0,0,0,0,0,0,0,0,5,0,29,1
11,11_3,RUNNING,BoTorch,10.00009199126049,59,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,149,0,3,0,0,0,0,0,0,0,0,0,0,0,0
12,12_0,RUNNING,BoTorch,9.999953121553311,59,36,6,6,0,19,0,0,0,2,0,0,0,0,0,0,134,82,4,37,0,0,0,0,0,0,0,0,0,0,0,0
12,12_1,RUNNING,BoTorch,9.999967061632093,55,0,12,6,0,27,0,0,0,29,0,0,0,0,0,0,152,17,1,75,11,0,0,0,0,0,0,0,0,0,0,0
12,12_2,RUNNING,BoTorch,9.999952977642607,15,61,22,0,0,15,0,0,0,0,0,0,0,0,15,0,22,101,0,36,0,0,0,0,0,0,0,0,98,0,0,0
12,12_3,RUNNING,BoTorch,0.014746578060908205,75,0,0,6,0,18,0,0,0,0,29,0,0,0,0,0,107,116,33,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13_0,RUNNING,BoTorch,9.999902606771215,60,36,0,5,0,20,0,0,3,4,0,0,0,0,0,0,107,38,7,67,37,0,0,0,0,0,0,0,0,0,0,1
13,13_1,RUNNING,BoTorch,0.013793508696445146,58,21,0,20,0,29,0,0,0,0,0,0,0,0,0,0,68,30,23,135,0,0,0,0,0,0,0,0,0,0,0,0
13,13_2,RUNNING,BoTorch,10.000159002726548,27,53,0,36,0,13,0,0,0,0,0,0,0,0,0,0,57,121,0,54,0,0,0,0,0,0,0,0,4,0,0,21
13,13_3,RUNNING,BoTorch,0.012180272706190903,0,19,0,4,0,23,13,0,8,51,0,0,0,0,0,9,140,0,0,34,61,0,0,0,0,0,0,0,0,0,0,21
14,14_0,RUNNING,BoTorch,0.01576990796516905,86,0,0,0,19,20,0,0,0,3,0,0,0,0,0,0,62,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0
14,14_1,RUNNING,BoTorch,0.013892865702100724,16,57,0,0,15,12,0,0,0,28,0,0,0,0,0,0,117,1,0,0,0,0,0,0,0,0,0,0,76,0,0,62
14,14_2,RUNNING,BoTorch,0.01759060071650506,68,38,0,0,0,22,0,0,0,0,0,0,0,0,0,0,138,0,0,26,0,0,0,0,0,92,0,0,0,0,0,0
14,14_3,RUNNING,BoTorch,0.02821246201746062,0,0,0,0,107,21,0,0,0,0,0,0,0,0,0,0,0,0,0,149,107,0,0,0,0,0,0,0,0,0,0,0
