trial_index,arm_name,trial_status,generation_method,rho_max,count_DGX-B300_0,count_DGX-B300_1,count_DGX-B300_2,count_DGX-B300_3,count_DGX-B300_4,count_DGX-B300_5,count_DGX-B300_6,count_DGX-B300_7,count_DGX-B300_8,count_DGX-B300_9,count_DGX-B300_10,count_DGX-B300_11,count_DGX-B300_12,count_DGX-B300_13,count_DGX-B300_14,count_DGX-B300_15,count_H200_0,count_H200_1,count_H200_2,count_H200_3,count_H200_4,count_H200_5,count_H200_6,count_H200_7,count_H200_8,count_H200_9,count_H200_10,count_H200_11,count_H200_12,count_H200_13,count_H200_14,count_H200_15
7,7_0,RUNNING,BoTorch,9.999976122585235,52,0,0,19,0,0,31,27,0,0,0,0,0,0,0,0,119,0,67,70,0,0,0,0,0,0,0,0,0,0,0,0
7,7_1,RUNNING,BoTorch,0.028096626074576674,0,0,0,0,0,0,8,0,0,0,0,0,0,0,120,0,0,0,0,94,0,0,0,0,0,0,0,0,0,162,0,0
7,7_2,RUNNING,BoTorch,0.013885644219885224,57,0,0,0,0,0,31,0,0,0,40,0,0,0,0,0,0,0,8,46,0,21,6,0,0,1,161,13,0,0,0,0
7,7_3,RUNNING,BoTorch,10.00008621878902,49,0,0,2,0,0,22,56,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,47,0,0,0,0
8,8_0,RUNNING,BoTorch,10.000025841610755,0,0,14,13,44,0,12,46,0,0,0,0,0,0,0,0,123,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0
8,8_1,RUNNING,BoTorch,10.000056491028786,40,0,12,0,48,0,29,0,0,0,0,0,0,0,0,0,129,0,86,41,0,0,0,0,0,0,0,0,0,0,0,0
8,8_2,RUNNING,BoTorch,0.023231049286300952,0,0,21,0,0,0,0,0,0,0,0,0,0,7,0,100,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0
8,8_3,RUNNING,BoTorch,0.034515628797080165,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0
9,9_0,RUNNING,BoTorch,9.999981928313089,28,0,0,39,17,0,0,45,0,0,0,0,0,0,0,0,142,0,29,22,0,1,32,0,0,30,0,1,0,0,0,0
9,9_1,RUNNING,BoTorch,10.000118535312293,0,93,0,0,0,0,0,23,0,13,0,0,0,0,0,0,0,0,4,5,0,39,69,0,0,0,0,139,0,0,0,0
9,9_2,RUNNING,BoTorch,0.02626584710915943,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,22,26,0,7,0,0,0,0,0,176,0,25,0,0,0,0
9,9_3,RUNNING,BoTorch,9.999982637124107,52,0,0,1,48,0,0,0,0,0,0,0,0,28,0,0,117,0,10,77,0,0,0,0,0,51,0,0,0,0,0,0
10,10_0,RUNNING,BoTorch,9.9999100126681,60,0,0,0,29,0,0,27,0,13,0,0,0,0,0,0,85,0,85,64,20,0,1,0,0,0,0,0,2,0,0,0
10,10_1,RUNNING,BoTorch,0.02384818402341957,0,0,0,0,0,116,0,0,0,12,0,0,0,0,0,0,87,0,124,0,0,0,45,0,0,0,0,0,0,0,0,0
10,10_2,RUNNING,BoTorch,0.017860962018226192,59,0,0,0,0,29,0,0,0,40,0,0,0,0,0,0,0,82,0,108,0,0,0,0,0,0,0,65,0,0,0,0
10,10_3,RUNNING,BoTorch,0.025770968156032383,0,0,0,0,0,0,0,0,0,14,114,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,246,0,0,0
11,11_0,RUNNING,BoTorch,9.999974002344764,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,155,51,0,30,0,0,0,0,0,0,0,0,0,0,21,0
11,11_1,RUNNING,BoTorch,10.000019462114144,60,0,0,19,49,0,1,0,0,0,0,0,0,0,0,0,116,46,24,0,5,19,1,2,0,0,43,0,0,0,0,0
11,11_2,RUNNING,BoTorch,10.000127769133458,60,0,0,13,13,0,43,0,0,0,0,0,0,0,0,0,125,48,25,0,1,0,44,0,0,0,0,0,0,0,13,0
11,11_3,RUNNING,BoTorch,9.99986342581271,58,0,0,0,16,0,0,54,0,0,0,0,0,0,0,0,3,0,0,249,3,0,0,0,2,0,0,0,0,0,0,0
12,12_0,RUNNING,BoTorch,9.999984981547414,49,0,0,23,20,0,32,0,0,5,0,0,0,0,0,0,146,0,51,36,14,9,0,0,0,0,0,0,0,0,0,0
12,12_1,RUNNING,BoTorch,9.999981138212883,61,45,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,31,37,27,0,162,0,0,0,0,0,0,0,0,0,0
12,12_2,RUNNING,BoTorch,9.99996032332999,41,0,39,0,14,0,35,0,0,0,0,0,0,0,0,0,131,0,0,24,0,0,0,0,101,0,0,0,0,0,0,0
12,12_3,RUNNING,BoTorch,10.000009488935646,59,0,0,54,11,0,5,0,0,0,0,0,0,0,0,0,86,0,34,136,0,0,0,0,0,0,0,0,0,0,0,0
13,13_0,RUNNING,BoTorch,10.000041257747679,58,0,0,21,24,0,7,19,0,0,0,0,0,0,0,0,98,34,0,0,124,0,0,1,0,0,0,0,0,0,0,0
13,13_1,RUNNING,BoTorch,10.000038932192409,60,0,0,0,38,0,13,18,0,0,0,0,0,0,0,0,92,0,156,8,0,0,0,0,0,0,0,0,0,0,0,0
13,13_2,RUNNING,BoTorch,0.024092230034658373,56,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,176
13,13_3,RUNNING,BoTorch,0.013610502212670222,62,39,0,9,0,0,0,18,0,0,0,0,0,0,0,0,0,0,90,26,0,0,12,0,128,0,0,0,0,0,0,0
14,14_0,RUNNING,BoTorch,10.000224157664972,51,0,0,12,25,0,27,13,0,0,0,0,0,0,0,0,128,0,88,32,0,0,0,0,0,9,0,0,0,0,0,0
14,14_1,RUNNING,BoTorch,0.013880547104971,47,0,0,0,73,0,8,0,0,0,0,0,0,0,0,0,98,31,18,28,0,73,0,0,0,8,0,0,0,0,0,0
14,14_2,RUNNING,BoTorch,10.000050349840212,40,0,53,14,11,0,0,11,0,0,0,0,0,0,0,0,132,7,13,34,1,0,21,0,0,7,42,0,0,0,0,0
14,14_3,RUNNING,BoTorch,9.999970590348518,46,0,0,13,37,0,32,0,0,0,0,0,0,0,0,0,94,0,0,28,0,0,0,0,0,14,0,0,0,0,121,0
